0,1,2,3,4,5,6
广东省,2010,揭阳,,12,广东省揭阳,"[116.058870544, 23.33239835]"
广东省,2010,揭阳市,惠来县,6,广东省揭阳市惠来县,"[116.058870544, 23.33239835]"
广东省,2010,揭阳市,揭东县,6,广东省揭阳市揭东县,"[116.058870544, 23.33239835]"
广东省,2010,揭阳市,揭西县,2,广东省揭阳市揭西县,"[116.058870544, 23.33239835]"
广东省,2010,揭阳市,普宁市,8,广东省揭阳市普宁市,"[116.16801, 23.300182]"
广东省,2010,揭阳市,榕城区,1,广东省揭阳市榕城区,"[116.16801, 23.300182]"
广东省,2011,揭阳市,东山区,1,广东省揭阳市东山区,"[116.16801, 23.300182]"
广东省,2011,揭阳市,市辖区,2,广东省揭阳市市辖区,"[116.16801, 23.300182]"
广东省,2011,揭阳市,惠来县,4,广东省揭阳市惠来县,"[116.16801, 23.300182]"
广东省,2011,揭阳市,揭东县,3,广东省揭阳市揭东县,"[116.16801, 23.300182]"
广东省,2011,揭阳市,揭西县,3,广东省揭阳市揭西县,"[116.16801, 23.300182]"
广东省,2011,揭阳市,普宁市,3,广东省揭阳市普宁市,"[116.16801, 23.300182]"
广东省,2011,揭阳市,榕城区,3,广东省揭阳市榕城区,"[116.16801, 23.300182]"
广东省,2012,揭阳市,东山区经济开发试验区,1,广东省揭阳市东山区经济开发试验区,"[116.16801, 23.300182]"
广东省,2012,揭阳市,市辖区,2,广东省揭阳市市辖区,"[116.16801, 23.300182]"
广东省,2012,揭阳市,惠来县,4,广东省揭阳市惠来县,"[116.16801, 23.300182]"
广东省,2012,揭阳市,揭东县,1,广东省揭阳市揭东县,"[116.16801, 23.300182]"
广东省,2012,揭阳市,揭西县,2,广东省揭阳市揭西县,"[116.16801, 23.300182]"
广东省,2012,揭阳市,普宁市,4,广东省揭阳市普宁市,"[116.16801, 23.300182]"
广东省,2012,揭阳市,榕城区,1,广东省揭阳市榕城区,"[116.16801, 23.300182]"
广东省,2013,揭阳市,东山区,1,广东省揭阳市东山区,"[116.16801, 23.300182]"
广东省,2013,揭阳市,东山区普宁华侨管理区,5,广东省揭阳市东山区普宁华侨管理区,"[116.16801, 23.300182]"
广东省,2013,揭阳市,市辖区,18,广东省揭阳市市辖区,"[116.16801, 23.300182]"
广东省,2013,揭阳市,惠来县,160,广东省揭阳市惠来县,"[116.16801, 23.300182]"
广东省,2013,揭阳市,揭东区,91,广东省揭阳市揭东区,"[116.16801, 23.300182]"
广东省,2013,揭阳市,揭东县,2,广东省揭阳市揭东县,"[116.16801, 23.300182]"
广东省,2013,揭阳市,揭西县,267,广东省揭阳市揭西县,"[116.16801, 23.300182]"
广东省,2013,揭阳市,普宁市,1170,广东省揭阳市普宁市,"[116.16801, 23.300182]"
广东省,2013,揭阳市,榕城区,115,广东省揭阳市榕城区,"[116.16801, 23.300182]"
广东省,2013,揭阳市,空港经济区,84,广东省揭阳市空港经济区,"[116.16801, 23.300182]"
广东省,2013,揭阳市,蓝城区,121,广东省揭阳市蓝城区,"[116.16801, 23.300182]"
广东省,2014,揭阳市,东山区大南山华侨管理区,3,广东省揭阳市东山区大南山华侨管理区,"[116.16801, 23.300182]"
广东省,2014,揭阳市,东山区普宁华侨管理区,20,广东省揭阳市东山区普宁华侨管理区,"[116.16801, 23.300182]"
广东省,2014,揭阳市,市辖区,58,广东省揭阳市市辖区,"[116.16801, 23.300182]"
广东省,2014,揭阳市,惠来县,2830,广东省揭阳市惠来县,"[116.16801, 23.300182]"
广东省,2014,揭阳市,揭东区,687,广东省揭阳市揭东区,"[116.16801, 23.300182]"
广东省,2014,揭阳市,揭西县,745,广东省揭阳市揭西县,"[116.16801, 23.300182]"
广东省,2014,揭阳市,普宁华侨管理区,19,广东省揭阳市普宁华侨管理区,"[116.16801, 23.300182]"
广东省,2014,揭阳市,普宁市,2885,广东省揭阳市普宁市,"[116.16801, 23.300182]"
广东省,2014,揭阳市,榕城区,493,广东省揭阳市榕城区,"[116.16801, 23.300182]"
广东省,2014,揭阳市,空港经济区,397,广东省揭阳市空港经济区,"[116.16801, 23.300182]"
广东省,2014,揭阳市,蓝城区,440,广东省揭阳市蓝城区,"[116.16801, 23.300182]"
广东省,2015,揭阳市,大南山华侨管理区,1,广东省揭阳市大南山华侨管理区,"[116.16801, 23.300182]"
广东省,2015,揭阳市,市辖区,68,广东省揭阳市市辖区,"[116.16801, 23.300182]"
广东省,2015,揭阳市,惠来县,2302,广东省揭阳市惠来县,"[116.16801, 23.300182]"
广东省,2015,揭阳市,揭东区,741,广东省揭阳市揭东区,"[116.16801, 23.300182]"
广东省,2015,揭阳市,揭西县,495,广东省揭阳市揭西县,"[116.16801, 23.300182]"
广东省,2015,揭阳市,普宁华侨管理区,30,广东省揭阳市普宁华侨管理区,"[116.16801, 23.300182]"
广东省,2015,揭阳市,普宁市,2130,广东省揭阳市普宁市,"[116.16801, 23.300182]"
广东省,2015,揭阳市,榕城区,395,广东省揭阳市榕城区,"[116.16801, 23.300182]"
广东省,2015,揭阳市,空港经济区,369,广东省揭阳市空港经济区,"[116.16801, 23.300182]"
广东省,2015,揭阳市,蓝城区,393,广东省揭阳市蓝城区,"[116.16801, 23.300182]"
广东省,2016,揭阳市,大南山华侨管理区,2,广东省揭阳市大南山华侨管理区,"[116.16801, 23.300182]"
广东省,2016,揭阳市,市辖区,87,广东省揭阳市市辖区,"[116.16801, 23.300182]"
广东省,2016,揭阳市,惠来县,1238,广东省揭阳市惠来县,"[116.16801, 23.300182]"
广东省,2016,揭阳市,揭东区,668,广东省揭阳市揭东区,"[116.16801, 23.300182]"
广东省,2016,揭阳市,揭西县,414,广东省揭阳市揭西县,"[116.16801, 23.300182]"
广东省,2016,揭阳市,普宁华侨管理区,45,广东省揭阳市普宁华侨管理区,"[116.16801, 23.300182]"
广东省,2016,揭阳市,普宁市,1892,广东省揭阳市普宁市,"[116.16801, 23.300182]"
广东省,2016,揭阳市,榕城区,193,广东省揭阳市榕城区,"[116.16801, 23.300182]"
广东省,2016,揭阳市,空港经济区,145,广东省揭阳市空港经济区,"[116.16801, 23.300182]"
广东省,2016,揭阳市,蓝城区,231,广东省揭阳市蓝城区,"[116.16801, 23.300182]"
广东省,2010,翁源,,2,广东省翁源,"[116.16801, 23.300182]"
广东省,2010,开发,,1,广东省开发,"[113.459255553, 22.53886725]"
广东省,2010,开发区,,1,广东省开发区,"[113.5516532, 23.2012046]"
广东省,2010,饶平,,4,广东省饶平,"[116.928126, 23.7144941]"
广东省,2010,揭西,,2,广东省揭西,"[113.980958946, 22.70582025]"
广东省,2010,五华,,5,广东省五华,"[115.61309, 24.067033]"
广东省,2010,珠海,,1,广东省珠海,"[113.931350085, 21.9745252]"
广东省,2010,珠海市,市辖区,1,广东省珠海市市辖区,"[113.931350085, 21.9745252]"
广东省,2010,珠海市,斗门区,4,广东省珠海市斗门区,"[113.931350085, 21.9745252]"
广东省,2011,珠海市,市辖区,12,广东省珠海市市辖区,"[113.931350085, 21.9745252]"
广东省,2011,珠海市,斗门区,6,广东省珠海市斗门区,"[113.931350085, 21.9745252]"
广东省,2011,珠海市,金湾区,2,广东省珠海市金湾区,"[113.931350085, 21.9745252]"
广东省,2011,珠海市,香洲区,14,广东省珠海市香洲区,"[113.931350085, 21.9745252]"
广东省,2011,珠海市,高新技术产业开发区,1,广东省珠海市高新技术产业开发区,"[113.931350085, 21.9745252]"
广东省,2012,珠海市,市辖区,24,广东省珠海市市辖区,"[113.931350085, 21.9745252]"
广东省,2012,珠海市,斗门区,455,广东省珠海市斗门区,"[113.931350085, 21.9745252]"
广东省,2012,珠海市,金湾区,5,广东省珠海市金湾区,"[113.931350085, 21.9745252]"
广东省,2012,珠海市,香洲区,33,广东省珠海市香洲区,"[113.931350085, 21.9745252]"
广东省,2012,珠海市,高新技术产业开发区,2,广东省珠海市高新技术产业开发区,"[113.931350085, 21.9745252]"
广东省,2012,珠海市,高栏港经济区,3,广东省珠海市高栏港经济区,"[113.931350085, 21.9745252]"
广东省,2013,珠海市,万山海洋开发试验区,4,广东省珠海市万山海洋开发试验区,"[113.931350085, 21.9745252]"
广东省,2013,珠海市,市辖区,118,广东省珠海市市辖区,"[113.931350085, 21.9745252]"
广东省,2013,珠海市,斗门区,524,广东省珠海市斗门区,"[113.931350085, 21.9745252]"
广东省,2013,珠海市,横琴新区,1,广东省珠海市横琴新区,"[113.931350085, 21.9745252]"
广东省,2013,珠海市,金湾区,29,广东省珠海市金湾区,"[113.931350085, 21.9745252]"
广东省,2013,珠海市,香洲区,301,广东省珠海市香洲区,"[113.931350085, 21.9745252]"
广东省,2013,珠海市,高新技术产业开发区,6,广东省珠海市高新技术产业开发区,"[113.931350085, 21.9745252]"
广东省,2013,珠海市,高栏港经济区,12,广东省珠海市高栏港经济区,"[113.931350085, 21.9745252]"
广东省,2014,珠海市,万山海洋开发试验区,6,广东省珠海市万山海洋开发试验区,"[113.931350085, 21.9745252]"
广东省,2014,珠海市,市辖区,535,广东省珠海市市辖区,"[113.931350085, 21.9745252]"
广东省,2014,珠海市,斗门区,448,广东省珠海市斗门区,"[113.931350085, 21.9745252]"
广东省,2014,珠海市,横琴新区,1,广东省珠海市横琴新区,"[113.931350085, 21.9745252]"
广东省,2014,珠海市,金湾区,111,广东省珠海市金湾区,"[113.931350085, 21.9745252]"
广东省,2014,珠海市,香洲区,964,广东省珠海市香洲区,"[113.931350085, 21.9745252]"
广东省,2014,珠海市,高新技术产业开发区,24,广东省珠海市高新技术产业开发区,"[113.931350085, 21.9745252]"
广东省,2014,珠海市,高栏港经济区,76,广东省珠海市高栏港经济区,"[113.931350085, 21.9745252]"
广东省,2015,珠海市,,1,广东省珠海市,"[113.931350085, 21.9745252]"
广东省,2015,珠海市,万山海洋开发试验区,4,广东省珠海市万山海洋开发试验区,"[113.931350085, 21.9745252]"
广东省,2015,珠海市,市辖区,507,广东省珠海市市辖区,"[113.931350085, 21.9745252]"
广东省,2015,珠海市,斗门区,491,广东省珠海市斗门区,"[113.931350085, 21.9745252]"
广东省,2015,珠海市,横琴新区,2,广东省珠海市横琴新区,"[113.931350085, 21.9745252]"
广东省,2015,珠海市,金湾区,74,广东省珠海市金湾区,"[113.931350085, 21.9745252]"
广东省,2015,珠海市,香洲区,871,广东省珠海市香洲区,"[113.931350085, 21.9745252]"
广东省,2015,珠海市,高新技术产业开发区,25,广东省珠海市高新技术产业开发区,"[113.931350085, 21.9745252]"
广东省,2015,珠海市,高栏港经济区,102,广东省珠海市高栏港经济区,"[113.931350085, 21.9745252]"
广东省,2016,珠海市,万山海洋开发试验区,4,广东省珠海市万山海洋开发试验区,"[113.931350085, 21.9745252]"
广东省,2016,珠海市,市辖区,408,广东省珠海市市辖区,"[113.931350085, 21.9745252]"
广东省,2016,珠海市,斗门区,538,广东省珠海市斗门区,"[113.931350085, 21.9745252]"
广东省,2016,珠海市,横琴新区,2,广东省珠海市横琴新区,"[113.931350085, 21.9745252]"
广东省,2016,珠海市,金湾区,36,广东省珠海市金湾区,"[113.931350085, 21.9745252]"
广东省,2016,珠海市,香洲区,1205,广东省珠海市香洲区,"[113.931350085, 21.9745252]"
广东省,2016,珠海市,高新技术产业开发区,25,广东省珠海市高新技术产业开发区,"[113.931350085, 21.9745252]"
广东省,2016,珠海市,高栏港经济区,117,广东省珠海市高栏港经济区,"[113.931350085, 21.9745252]"
广东省,2010,惠来,,3,广东省惠来,"[113.931350085, 21.9745252]"
广东省,2010,龙岗,,1,广东省龙岗,"[114.507007653, 22.5579211]"
广东省,2010,普宁,,1,广东省普宁,"[116.16801, 23.300182]"
广东省,2010,信丰,,1,广东省信丰,"[115.167647, 23.093185]"
广东省,2010,英德,,2,广东省英德,"[113.356701004, 24.1967124]"
广东省,2010,紫金,,1,广东省紫金,"[115.0346736, 23.5080511]"
广东省,2010,顺德,,1,广东省顺德,"[113.2892985, 22.8084159]"
广东省,2010,广宁,,1,广东省广宁,"[112.4359814, 23.6477085]"
广东省,2010,越秀,,7,广东省越秀,"[110.0683693, 20.9282457]"
广东省,2010,遂溪,,1,广东省遂溪,"[110.262557, 21.400715]"
广东省,2010,增城,,2,广东省增城,"[113.6082459, 23.2879528]"
广东省,2010,台山,,2,广东省台山,"[112.7884998, 22.2541202]"
广东省,2010,汕头,,7,广东省汕头,"[116.567257609, 23.34189025]"
广东省,2010,汕头市,,1,广东省汕头市,"[116.567257609, 23.34189025]"
广东省,2010,汕头市,市辖区,1,广东省汕头市市辖区,"[116.567257609, 23.34189025]"
广东省,2010,汕头市,潮阳区,3,广东省汕头市潮阳区,"[116.4173268, 23.3834659]"
广东省,2010,汕头市,澄海区,1,广东省汕头市澄海区,"[116.4173268, 23.3834659]"
广东省,2010,汕头市,金平区,1,广东省汕头市金平区,"[116.4173268, 23.3834659]"
广东省,2010,汕头市,黄埔区,1,广东省汕头市黄埔区,"[116.4173268, 23.3834659]"
广东省,2010,汕头市,龙湖区,1,广东省汕头市龙湖区,"[116.4173268, 23.3834659]"
广东省,2011,汕头市,市辖区,2,广东省汕头市市辖区,"[116.4173268, 23.3834659]"
广东省,2011,汕头市,潮阳区,4,广东省汕头市潮阳区,"[116.4173268, 23.3834659]"
广东省,2011,汕头市,澄海区,1,广东省汕头市澄海区,"[116.4173268, 23.3834659]"
广东省,2012,汕头市,南澳县,1,广东省汕头市南澳县,"[116.4173268, 23.3834659]"
广东省,2012,汕头市,市辖区,18,广东省汕头市市辖区,"[116.4173268, 23.3834659]"
广东省,2012,汕头市,潮南区,3,广东省汕头市潮南区,"[116.4173268, 23.3834659]"
广东省,2012,汕头市,潮阳区,1,广东省汕头市潮阳区,"[116.4173268, 23.3834659]"
广东省,2012,汕头市,澄海区,21,广东省汕头市澄海区,"[116.4173268, 23.3834659]"
广东省,2012,汕头市,濠江区,4,广东省汕头市濠江区,"[116.4173268, 23.3834659]"
广东省,2012,汕头市,金平区,12,广东省汕头市金平区,"[116.4173268, 23.3834659]"
广东省,2012,汕头市,龙湖区,36,广东省汕头市龙湖区,"[116.4173268, 23.3834659]"
广东省,2013,汕头市,南澳县,30,广东省汕头市南澳县,"[116.4173268, 23.3834659]"
广东省,2013,汕头市,市辖区,231,广东省汕头市市辖区,"[116.4173268, 23.3834659]"
广东省,2013,汕头市,潮南区,770,广东省汕头市潮南区,"[116.4173268, 23.3834659]"
广东省,2013,汕头市,潮阳区,703,广东省汕头市潮阳区,"[116.4173268, 23.3834659]"
广东省,2013,汕头市,澄海区,2447,广东省汕头市澄海区,"[116.4173268, 23.3834659]"
广东省,2013,汕头市,濠江区,249,广东省汕头市濠江区,"[116.4173268, 23.3834659]"
广东省,2013,汕头市,金平区,524,广东省汕头市金平区,"[116.4173268, 23.3834659]"
广东省,2013,汕头市,龙湖区,715,广东省汕头市龙湖区,"[116.4173268, 23.3834659]"
广东省,2014,汕头市,南澳县,56,广东省汕头市南澳县,"[116.4173268, 23.3834659]"
广东省,2014,汕头市,市辖区,262,广东省汕头市市辖区,"[116.4173268, 23.3834659]"
广东省,2014,汕头市,潮南区,1660,广东省汕头市潮南区,"[116.4173268, 23.3834659]"
广东省,2014,汕头市,潮阳区,1333,广东省汕头市潮阳区,"[116.4173268, 23.3834659]"
广东省,2014,汕头市,澄海区,2246,广东省汕头市澄海区,"[116.4173268, 23.3834659]"
广东省,2014,汕头市,濠江区,447,广东省汕头市濠江区,"[116.4173268, 23.3834659]"
广东省,2014,汕头市,金平区,497,广东省汕头市金平区,"[116.4173268, 23.3834659]"
广东省,2014,汕头市,龙湖区,317,广东省汕头市龙湖区,"[116.4173268, 23.3834659]"
广东省,2015,汕头市,南澳县,32,广东省汕头市南澳县,"[116.4173268, 23.3834659]"
广东省,2015,汕头市,市辖区,202,广东省汕头市市辖区,"[116.4173268, 23.3834659]"
广东省,2015,汕头市,潮南区,1405,广东省汕头市潮南区,"[116.4173268, 23.3834659]"
广东省,2015,汕头市,潮阳区,1452,广东省汕头市潮阳区,"[116.4173268, 23.3834659]"
广东省,2015,汕头市,澄海区,1742,广东省汕头市澄海区,"[116.4173268, 23.3834659]"
广东省,2015,汕头市,濠江区,581,广东省汕头市濠江区,"[116.4173268, 23.3834659]"
广东省,2015,汕头市,金平区,415,广东省汕头市金平区,"[116.4173268, 23.3834659]"
广东省,2015,汕头市,龙湖区,217,广东省汕头市龙湖区,"[116.4173268, 23.3834659]"
广东省,2016,汕头市,南澳县,39,广东省汕头市南澳县,"[116.4173268, 23.3834659]"
广东省,2016,汕头市,市辖区,324,广东省汕头市市辖区,"[116.4173268, 23.3834659]"
广东省,2016,汕头市,潮南区,646,广东省汕头市潮南区,"[116.4173268, 23.3834659]"
广东省,2016,汕头市,潮阳区,715,广东省汕头市潮阳区,"[116.4173268, 23.3834659]"
广东省,2016,汕头市,澄海区,2082,广东省汕头市澄海区,"[116.4173268, 23.3834659]"
广东省,2016,汕头市,濠江区,359,广东省汕头市濠江区,"[116.4173268, 23.3834659]"
广东省,2016,汕头市,金平区,402,广东省汕头市金平区,"[116.4173268, 23.3834659]"
广东省,2016,汕头市,龙湖区,320,广东省汕头市龙湖区,"[116.4173268, 23.3834659]"
广东省,2010,新会,,1,广东省新会,"[115.75806847, 24.14990695]"
广东省,2010,电白,,3,广东省电白,"[111.1777437, 21.7080574]"
广东省,2010,东莞,,2,广东省东莞,"[113.7524781, 23.0449275]"
广东省,2010,东莞市,,1,广东省东莞市,"[113.7524781, 23.0449275]"
广东省,2010,东莞市,,2,广东省东莞市,"[113.7524781, 23.0449275]"
广东省,2010,东莞市,乐昌市,1,广东省东莞市乐昌市,"[113.7524781, 23.0449275]"
广东省,2010,东莞市,黄埔区,1,广东省东莞市黄埔区,"[113.7524781, 23.0449275]"
广东省,2011,东莞市,,2,广东省东莞市,"[113.7524781, 23.0449275]"
广东省,2011,东莞市,南雄市,3,广东省东莞市南雄市,"[113.7524781, 23.0449275]"
广东省,2011,东莞市,台山市,7,广东省东莞市台山市,"[113.7524781, 23.0449275]"
广东省,2011,东莞市,市直辖乡,14,广东省东莞市市直辖乡,"[113.7524781, 23.0449275]"
广东省,2011,东莞市,开平市,5,广东省东莞市开平市,"[113.7524781, 23.0449275]"
广东省,2011,东莞市,惠城区,1,广东省东莞市惠城区,"[113.7524781, 23.0449275]"
广东省,2011,东莞市,黄埔区,1,广东省东莞市黄埔区,"[113.7524781, 23.0449275]"
广东省,2012,东莞市,南海区,2,广东省东莞市南海区,"[113.7524781, 23.0449275]"
广东省,2012,东莞市,台山市,1,广东省东莞市台山市,"[113.7524781, 23.0449275]"
广东省,2012,东莞市,市直辖乡,155,广东省东莞市市直辖乡,"[113.7524781, 23.0449275]"
广东省,2013,东莞市,市直辖乡,2196,广东省东莞市市直辖乡,"[113.7524781, 23.0449275]"
广东省,2014,东莞市,市直辖乡,7202,广东省东莞市市直辖乡,"[113.7524781, 23.0449275]"
广东省,2015,东莞市,市直辖乡,4992,广东省东莞市市直辖乡,"[113.7524781, 23.0449275]"
广东省,2016,东莞市,市直辖乡,4737,广东省东莞市市直辖乡,"[113.7524781, 23.0449275]"
广东省,2010,广州,,1001,广东省广州,"[113.319321, 23.1387267]"
广东省,2010,广州从化,,1,广东省广州从化,"[113.319321, 23.1387267]"
广东省,2010,广州南沙,,1,广东省广州南沙,"[113.576660714, 22.7150049]"
广东省,2010,广州天河,,4,广东省广州天河,"[113.7934363, 23.2606986]"
广东省,2010,广州市,,204,广东省广州市,"[113.319321, 23.1387267]"
广东省,2010,广州市,,1,广东省广州市,"[113.319321, 23.1387267]"
广东省,2010,广州市,从化市,6,广东省广州市从化市,"[113.319321, 23.1387267]"
广东省,2010,广州市,增城市,11,广东省广州市增城市,"[113.6082459, 23.2879528]"
广东省,2010,广州市,天河区,16,广东省广州市天河区,"[113.7934363, 23.2606986]"
广东省,2010,广州市,市辖区,34,广东省广州市市辖区,"[113.7934363, 23.2606986]"
广东省,2010,广州市,海珠区,13,广东省广州市海珠区,"[113.7934363, 23.2606986]"
广东省,2010,广州市,番禺区,7,广东省广州市番禺区,"[113.3057073, 22.9807286]"
广东省,2010,广州市,白云区,4,广东省广州市白云区,"[113.3057073, 22.9807286]"
广东省,2010,广州市,花都区,4,广东省广州市花都区,"[113.3057073, 22.9807286]"
广东省,2010,广州市,荔湾区,6,广东省广州市荔湾区,"[113.3057073, 22.9807286]"
广东省,2010,广州市,萝岗区,25,广东省广州市萝岗区,"[113.2865131, 23.1370675]"
广东省,2010,广州市,越秀区,8,广东省广州市越秀区,"[113.2865131, 23.1370675]"
广东省,2010,广州市,黄埔区,651,广东省广州市黄埔区,"[113.2865131, 23.1370675]"
广东省,2010,广州市天河,,1,广东省广州市天河,"[113.7934363, 23.2606986]"
广东省,2010,广州市天河区,,2,广东省广州市天河区,"[113.7934363, 23.2606986]"
广东省,2010,广州市巩县埔区,,1,广东省广州市巩县埔区,"[113.7934363, 23.2606986]"
广东省,2010,广州市白云区,,2,广东省广州市白云区,"[113.7934363, 23.2606986]"
广东省,2010,广州市荔湾,,1,广东省广州市荔湾,"[113.7934363, 23.2606986]"
广东省,2010,广州市荔湾区,,1,广东省广州市荔湾区,"[113.7934363, 23.2606986]"
广东省,2010,广州市越秀区,,2,广东省广州市越秀区,"[113.7934363, 23.2606986]"
广东省,2010,广州市黄埔,,6,广东省广州市黄埔,"[113.7934363, 23.2606986]"
广东省,2010,广州市黄埔区,,21,广东省广州市黄埔区,"[113.7934363, 23.2606986]"
广东省,2010,广州开发区,,4,广东省广州开发区,"[113.5516532, 23.2012046]"
广东省,2010,广州花都,,1,广东省广州花都,"[113.5516532, 23.2012046]"
广东省,2010,广州萝岗,,4,广东省广州萝岗,"[113.2865131, 23.1370675]"
广东省,2010,广州越秀,,1,广东省广州越秀,"[113.2865131, 23.1370675]"
广东省,2010,广州黄博,,1,广东省广州黄博,"[113.2865131, 23.1370675]"
广东省,2010,广州黄埔,,43,广东省广州黄埔,"[113.2865131, 23.1370675]"
广东省,2010,广州黄埔区,,3,广东省广州黄埔区,"[113.48779032, 23.2228231]"
广东省,2011,广州市,,1,广东省广州市,"[113.319321, 23.1387267]"
广东省,2011,广州市,从化市,4,广东省广州市从化市,"[113.319321, 23.1387267]"
广东省,2011,广州市,南沙区,3,广东省广州市南沙区,"[113.319321, 23.1387267]"
广东省,2011,广州市,南海区,2,广东省广州市南海区,"[113.319321, 23.1387267]"
广东省,2011,广州市,台山市,5,广东省广州市台山市,"[113.319321, 23.1387267]"
广东省,2011,广州市,增城市,7,广东省广州市增城市,"[113.6082459, 23.2879528]"
广东省,2011,广州市,天河区,59,广东省广州市天河区,"[113.7934363, 23.2606986]"
广东省,2011,广州市,市辖区,93,广东省广州市市辖区,"[113.7934363, 23.2606986]"
广东省,2011,广州市,开平市,1,广东省广州市开平市,"[113.7934363, 23.2606986]"
广东省,2011,广州市,洛南县,1,广东省广州市洛南县,"[113.7934363, 23.2606986]"
广东省,2011,广州市,海珠区,42,广东省广州市海珠区,"[113.7934363, 23.2606986]"
广东省,2011,广州市,番禺区,535,广东省广州市番禺区,"[113.3057073, 22.9807286]"
广东省,2011,广州市,白云区,25,广东省广州市白云区,"[113.3057073, 22.9807286]"
广东省,2011,广州市,花都区,10,广东省广州市花都区,"[113.3057073, 22.9807286]"
广东省,2011,广州市,荔湾区,31,广东省广州市荔湾区,"[113.3057073, 22.9807286]"
广东省,2011,广州市,萝岗区,30,广东省广州市萝岗区,"[113.2865131, 23.1370675]"
广东省,2011,广州市,越秀区,39,广东省广州市越秀区,"[113.2865131, 23.1370675]"
广东省,2011,广州市,黄埔区,1677,广东省广州市黄埔区,"[113.2865131, 23.1370675]"
广东省,2012,广州市,从化市,10,广东省广州市从化市,"[113.2865131, 23.1370675]"
广东省,2012,广州市,南沙区,25,广东省广州市南沙区,"[113.2865131, 23.1370675]"
广东省,2012,广州市,台山市,7,广东省广州市台山市,"[113.2865131, 23.1370675]"
广东省,2012,广州市,增城市,55,广东省广州市增城市,"[113.6082459, 23.2879528]"
广东省,2012,广州市,天河区,156,广东省广州市天河区,"[113.7934363, 23.2606986]"
广东省,2012,广州市,市辖区,215,广东省广州市市辖区,"[113.7934363, 23.2606986]"
广东省,2012,广州市,海珠区,107,广东省广州市海珠区,"[113.7934363, 23.2606986]"
广东省,2012,广州市,番禺区,2911,广东省广州市番禺区,"[113.3057073, 22.9807286]"
广东省,2012,广州市,白云区,64,广东省广州市白云区,"[113.3057073, 22.9807286]"
广东省,2012,广州市,花都区,48,广东省广州市花都区,"[113.3057073, 22.9807286]"
广东省,2012,广州市,荔湾区,64,广东省广州市荔湾区,"[113.3057073, 22.9807286]"
广东省,2012,广州市,萝岗区,33,广东省广州市萝岗区,"[113.2865131, 23.1370675]"
广东省,2012,广州市,越秀区,85,广东省广州市越秀区,"[113.2865131, 23.1370675]"
广东省,2012,广州市,黄埔区,1115,广东省广州市黄埔区,"[113.2865131, 23.1370675]"
广东省,2013,广州市,从化市,280,广东省广州市从化市,"[113.2865131, 23.1370675]"
广东省,2013,广州市,南沙区,322,广东省广州市南沙区,"[113.2865131, 23.1370675]"
广东省,2013,广州市,增城市,3907,广东省广州市增城市,"[113.6082459, 23.2879528]"
广东省,2013,广州市,天河区,570,广东省广州市天河区,"[113.7934363, 23.2606986]"
广东省,2013,广州市,市辖区,1076,广东省广州市市辖区,"[113.7934363, 23.2606986]"
广东省,2013,广州市,海珠区,507,广东省广州市海珠区,"[113.7934363, 23.2606986]"
广东省,2013,广州市,番禺区,3240,广东省广州市番禺区,"[113.3057073, 22.9807286]"
广东省,2013,广州市,白云区,995,广东省广州市白云区,"[113.3057073, 22.9807286]"
广东省,2013,广州市,花都区,287,广东省广州市花都区,"[113.3057073, 22.9807286]"
广东省,2013,广州市,荔湾区,386,广东省广州市荔湾区,"[113.3057073, 22.9807286]"
广东省,2013,广州市,萝岗区,336,广东省广州市萝岗区,"[113.2865131, 23.1370675]"
广东省,2013,广州市,越秀区,570,广东省广州市越秀区,"[113.2865131, 23.1370675]"
广东省,2013,广州市,黄埔区,647,广东省广州市黄埔区,"[113.2865131, 23.1370675]"
广东省,2014,广州市,,4,广东省广州市,"[113.319321, 23.1387267]"
广东省,2014,广州市,从化市,2526,广东省广州市从化市,"[113.319321, 23.1387267]"
广东省,2014,广州市,南沙区,601,广东省广州市南沙区,"[113.319321, 23.1387267]"
广东省,2014,广州市,增城市,3805,广东省广州市增城市,"[113.6082459, 23.2879528]"
广东省,2014,广州市,天河区,1758,广东省广州市天河区,"[113.7934363, 23.2606986]"
广东省,2014,广州市,市辖区,1654,广东省广州市市辖区,"[113.7934363, 23.2606986]"
广东省,2014,广州市,海珠区,1150,广东省广州市海珠区,"[113.7934363, 23.2606986]"
广东省,2014,广州市,番禺区,3172,广东省广州市番禺区,"[113.3057073, 22.9807286]"
广东省,2014,广州市,白云区,2428,广东省广州市白云区,"[113.3057073, 22.9807286]"
广东省,2014,广州市,花都区,787,广东省广州市花都区,"[113.3057073, 22.9807286]"
广东省,2014,广州市,荔湾区,1401,广东省广州市荔湾区,"[113.3057073, 22.9807286]"
广东省,2014,广州市,萝岗区,679,广东省广州市萝岗区,"[113.2865131, 23.1370675]"
广东省,2014,广州市,越秀区,2783,广东省广州市越秀区,"[113.2865131, 23.1370675]"
广东省,2014,广州市,黄埔区,553,广东省广州市黄埔区,"[113.2865131, 23.1370675]"
广东省,2015,广州市,,2,广东省广州市,"[113.319321, 23.1387267]"
广东省,2015,广州市,从化市,2659,广东省广州市从化市,"[113.319321, 23.1387267]"
广东省,2015,广州市,南沙区,437,广东省广州市南沙区,"[113.319321, 23.1387267]"
广东省,2015,广州市,增城市,1874,广东省广州市增城市,"[113.6082459, 23.2879528]"
广东省,2015,广州市,天河区,1244,广东省广州市天河区,"[113.7934363, 23.2606986]"
